eventDate,eventType,positionEntryDate,regime,quantity,underlying,shortCallStrike,shortCallExpiry,cashFlow
2014-10-13,sell_short_call,2014-10-13,sigma1_weekly_1lot,1,85.1699,94,2014-11-12,2.3941
2014-11-12,short_call_settlement,2014-10-13,sigma1_weekly_1lot,1,93.8739,94,2014-11-12,0
2014-11-12,sell_short_call,2014-10-13,sigma1_weekly_1lot,1,93.8739,103,2014-12-12,4.2593
2014-12-12,short_call_settlement,2014-10-13,sigma1_weekly_1lot,1,94.0663,103,2014-12-12,0
2014-12-12,sell_short_call,2014-10-13,sigma1_weekly_1lot,1,94.0663,103,2015-01-11,4.9061
2015-01-12,short_call_settlement,2014-10-13,sigma1_weekly_1lot,1,93.3868,103,2015-01-11,0
2015-01-12,sell_short_call,2014-10-13,sigma1_weekly_1lot,1,93.3868,103,2015-02-11,4.4749
2015-02-11,short_call_settlement,2014-10-13,sigma1_weekly_1lot,1,96.3572,103,2015-02-11,0
2015-02-11,sell_short_call,2014-10-13,sigma1_weekly_1lot,1,96.3572,106,2015-03-13,4.7052
2015-03-13,short_call_settlement,2014-10-13,sigma1_weekly_1lot,1,96.8722,106,2015-03-13,0
2015-03-13,sell_short_call,2014-10-13,sigma1_weekly_1lot,1,96.8722,107,2015-04-12,3.9892
2015-04-13,short_call_settlement,2014-10-13,sigma1_weekly_1lot,1,99.0674,107,2015-04-12,0
2015-04-13,sell_short_call,2014-10-13,sigma1_weekly_1lot,1,99.0674,109,2015-05-13,3.5156
2015-05-13,short_call_settlement,2014-10-13,sigma1_weekly_1lot,1,99.5467,109,2015-05-13,0
2015-05-13,sell_short_call,2014-10-13,sigma1_weekly_1lot,1,99.5467,110,2015-06-12,2.9116
2015-06-12,short_call_settlement,2014-10-13,sigma1_weekly_1lot,1,100.238,110,2015-06-12,0
2015-06-12,sell_short_call,2014-10-13,sigma1_weekly_1lot,1,100.238,110,2015-07-12,4.7473
2015-07-13,short_call_settlement,2014-10-13,sigma1_weekly_1lot,1,101.1984,110,2015-07-12,0
2015-07-13,sell_short_call,2014-10-13,sigma1_weekly_1lot,1,101.1984,111,2015-08-12,6.1694
2015-07-17,close_short_call,2014-10-13,sigma1_weekly_1lot,1,104.94,111,2015-08-12,-27.3789
2015-08-21,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,94.6021,104,2015-09-20,7.7267
2015-08-24,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,90.9622,100,2015-09-23,8.8536
2015-08-25,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,90.6203,100,2015-09-24,14.8488
2015-09-21,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,97.8699,104,2015-09-20,0
2015-09-21,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,97.8699,108,2015-10-21,14.2529
2015-09-23,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,96.4808,100,2015-09-23,0
2015-09-23,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,96.4808,106,2015-10-23,16.7985
2015-09-24,short_call_settlement,2015-08-25,sigma2_repeat_20d_2lot,2,96.1288,100,2015-09-24,0
2015-09-24,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,96.1288,106,2015-10-24,28.9057
2015-09-28,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,92.6004,102,2015-10-28,14.9014
2015-10-21,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,99.5739,108,2015-10-21,0
2015-10-21,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,99.5739,110,2015-11-20,12.4713
2015-10-23,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,104.4452,106,2015-10-23,0
2015-10-23,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,104.4452,115,2015-11-22,16.0292
2015-10-26,short_call_settlement,2015-08-25,sigma2_repeat_20d_2lot,2,104.51,106,2015-10-24,0
2015-10-26,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,104.51,115,2015-11-25,32.7127
2015-10-28,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,105.5935,102,2015-10-28,-359.3544
2015-10-28,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,105.5935,116,2015-11-27,17.4181
2015-11-20,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,106.0195,110,2015-11-20,0
2015-11-20,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,106.0195,117,2015-12-20,15.8856
2015-11-23,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,105.7139,115,2015-11-22,0
2015-11-23,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,105.7139,116,2015-12-23,19.6647
2015-11-25,short_call_settlement,2015-08-25,sigma2_repeat_20d_2lot,2,105.7139,115,2015-11-25,0
2015-11-25,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,105.7139,116,2015-12-25,39.1777
2015-11-27,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,105.8621,116,2015-11-27,0
2015-11-27,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,105.8621,116,2015-12-27,20.6109
2015-12-21,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,103.1571,117,2015-12-20,0
2015-12-21,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,103.1571,113,2016-01-20,21.6518
2015-12-23,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,104.6062,116,2015-12-23,0
2015-12-23,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,104.6062,115,2016-01-22,19.3505
2015-12-28,short_call_settlement,2015-08-25,sigma2_repeat_20d_2lot,2,104.5319,116,2015-12-25,0
2015-12-28,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,104.5319,116,2015-12-27,0
2015-12-28,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,104.5319,115,2016-01-27,37.5534
2015-12-28,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,104.5319,115,2016-01-27,18.7767
2016-01-07,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,97.4163,107,2016-02-06,20.3168
2016-01-11,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,96.9148,107,2016-02-10,16.4076
2016-01-19,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,93.8772,103,2016-02-18,23.0692
2016-01-20,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,93.5892,113,2016-01-20,0
2016-01-20,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,93.5892,103,2016-02-19,20.6502
2016-01-22,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,96.3946,115,2016-01-22,0
2016-01-22,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,96.3946,106,2016-02-21,22.4796
2016-01-27,short_call_settlement,2015-08-25,sigma2_repeat_20d_2lot,2,93.4313,115,2016-01-27,0
2016-01-27,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,93.4313,115,2016-01-27,0
2016-01-27,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,93.4313,103,2016-02-26,40.5969
2016-01-27,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,93.4313,103,2016-02-26,20.2985
2016-02-05,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,91.1461,100,2016-03-06,25.8947
2016-02-08,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,89.7527,107,2016-02-06,0
2016-02-08,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,89.7527,99,2016-03-09,21.6714
2016-02-08,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,89.7527,99,2016-03-09,21.6714
2016-02-10,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,89.8178,107,2016-02-10,0
2016-02-10,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,89.8178,99,2016-03-11,21.9266
2016-02-18,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,94.128,103,2016-02-18,0
2016-02-18,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,94.128,104,2016-03-19,22.632
2016-02-19,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,94.4066,103,2016-02-19,0
2016-02-19,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,94.4066,104,2016-03-20,24.9435
2016-02-22,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,95.9394,106,2016-02-21,0
2016-02-22,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,95.9394,106,2016-03-23,23.331
2016-02-26,short_call_settlement,2015-08-25,sigma2_repeat_20d_2lot,2,96.0787,103,2016-02-26,0
2016-02-26,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,96.0787,103,2016-02-26,0
2016-02-26,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,96.0787,106,2016-03-27,50.082
2016-02-26,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,96.0787,106,2016-03-27,25.041
2016-03-07,short_call_settlement,2016-02-05,sigma1_weekly_1lot,1,97.5557,100,2016-03-06,0
2016-03-07,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,97.5557,107,2016-04-06,31.8321
2016-03-09,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,97.3699,99,2016-03-09,0
2016-03-09,short_call_settlement,2016-02-08,sigma1_weekly_1lot,1,97.3699,99,2016-03-09,0
2016-03-09,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,97.3699,107,2016-04-08,29.6193
2016-03-09,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,97.3699,107,2016-04-08,29.6193
2016-03-11,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,98.9212,99,2016-03-11,0
2016-03-11,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,98.9212,109,2016-04-10,27.9768
2016-03-21,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,100.4259,104,2016-03-20,0
2016-03-21,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,100.4259,104,2016-03-19,0
2016-03-21,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,100.4259,110,2016-04-20,33.7374
2016-03-21,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,100.4259,110,2016-04-20,33.7374
2016-03-23,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,99.9041,106,2016-03-23,0
2016-03-23,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,99.9041,110,2016-04-22,28.691
2016-03-28,short_call_settlement,2015-08-25,sigma2_repeat_20d_2lot,2,99.7923,106,2016-03-27,0
2016-03-28,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,99.7923,106,2016-03-27,0
2016-03-28,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,99.7923,110,2016-04-27,53.8297
2016-03-28,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,99.7923,110,2016-04-27,26.9148
2016-04-06,short_call_settlement,2016-02-05,sigma1_weekly_1lot,1,103.1091,107,2016-04-06,0
2016-04-06,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,103.1091,113,2016-05-06,33.9363
2016-04-08,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,101.5532,107,2016-04-08,0
2016-04-08,short_call_settlement,2016-02-08,sigma1_weekly_1lot,1,101.5532,107,2016-04-08,0
2016-04-08,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,101.5532,112,2016-05-08,27.6606
2016-04-08,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,101.5532,112,2016-05-08,27.6606
2016-04-11,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,101.1805,109,2016-04-10,0
2016-04-11,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,101.1805,111,2016-05-11,32.4569
2016-04-20,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,103.0811,110,2016-04-20,0
2016-04-20,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,103.0811,110,2016-04-20,0
2016-04-20,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,103.0811,113,2016-05-20,33.4478
2016-04-20,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,103.0811,113,2016-05-20,33.4478
2016-04-22,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,101.5345,110,2016-04-22,0
2016-04-22,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,101.5345,112,2016-05-22,27.4243
2016-04-27,short_call_settlement,2015-08-25,sigma2_repeat_20d_2lot,2,100.2302,110,2016-04-27,0
2016-04-27,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,100.2302,110,2016-04-27,0
2016-04-27,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,100.2302,110,2016-05-27,63.0831
2016-04-27,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,100.2302,110,2016-05-27,31.5416
2016-05-06,short_call_settlement,2016-02-05,sigma1_weekly_1lot,1,98.3669,113,2016-05-06,0
2016-05-06,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,98.3669,108,2016-06-05,29.9767
2016-05-09,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,98.6463,112,2016-05-08,0
2016-05-09,short_call_settlement,2016-02-08,sigma1_weekly_1lot,1,98.6463,112,2016-05-08,0
2016-05-09,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,98.6463,109,2016-06-08,24.4027
2016-05-09,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,98.6463,109,2016-06-08,24.4027
2016-05-11,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,99.0936,111,2016-05-11,0
2016-05-11,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,99.0936,109,2016-06-10,28.6273
2016-05-20,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,99.196,113,2016-05-20,0
2016-05-20,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,99.196,113,2016-05-20,0
2016-05-20,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,99.196,109,2016-06-19,29.9474
2016-05-20,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,99.196,109,2016-06-19,29.9474
2016-05-23,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,99.0656,112,2016-05-22,0
2016-05-23,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,99.0656,109,2016-06-22,28.7138
2016-05-27,short_call_settlement,2015-08-25,sigma2_repeat_20d_2lot,2,102.606,110,2016-05-27,0
2016-05-27,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,102.606,110,2016-05-27,0
2016-05-27,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,102.606,113,2016-06-26,57.9398
2016-05-27,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,102.606,113,2016-06-26,28.9699
2016-06-06,short_call_settlement,2016-02-05,sigma1_weekly_1lot,1,102.9134,108,2016-06-05,0
2016-06-06,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,102.9134,113,2016-07-06,31.7985
2016-06-08,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,102.8296,109,2016-06-08,0
2016-06-08,short_call_settlement,2016-02-08,sigma1_weekly_1lot,1,102.8296,109,2016-06-08,0
2016-06-08,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,102.8296,113,2016-07-08,30.8323
2016-06-08,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,102.8296,113,2016-07-08,30.8323
2016-06-10,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,101.4973,109,2016-06-10,0
2016-06-10,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,101.4973,112,2016-07-10,26.6547
2016-06-20,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,100.1048,109,2016-06-19,0
2016-06-20,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,100.1048,109,2016-06-19,0
2016-06-20,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,100.1048,110,2016-07-20,29.8437
2016-06-20,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,100.1048,110,2016-07-20,29.8437
2016-06-22,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,100.1795,109,2016-06-22,0
2016-06-22,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,100.1795,110,2016-07-22,30.5051
2016-06-27,short_call_settlement,2015-08-25,sigma2_repeat_20d_2lot,2,95.49,113,2016-06-26,0
2016-06-27,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,95.49,113,2016-06-26,0
2016-06-27,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,95.49,105,2016-07-27,62.0586
2016-06-27,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,95.49,105,2016-07-27,31.0293
2016-06-27,sell_short_call,2016-06-27,sigma1_weekly_1lot,1,95.49,105,2016-07-27,31.0293
2016-07-06,short_call_settlement,2016-02-05,sigma1_weekly_1lot,1,101.1697,113,2016-07-06,0
2016-07-06,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,101.1697,111,2016-08-05,35.7199
2016-07-08,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,103.0381,113,2016-07-08,0
2016-07-08,short_call_settlement,2016-02-08,sigma1_weekly_1lot,1,103.0381,113,2016-07-08,0
2016-07-08,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,103.0381,113,2016-08-07,36.7342
2016-07-08,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,103.0381,113,2016-08-07,36.7342
2016-07-11,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,103.6266,112,2016-07-10,0
2016-07-11,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,103.6266,114,2016-08-10,33.3984
2016-07-20,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,105.9714,110,2016-07-20,0
2016-07-20,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,105.9714,110,2016-07-20,0
2016-07-20,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,105.9714,117,2016-08-19,29.9218
2016-07-20,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,105.9714,117,2016-08-19,29.9218
2016-07-22,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,106.1675,110,2016-07-22,0
2016-07-22,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,106.1675,117,2016-08-21,31.5351
2016-07-27,short_call_settlement,2015-08-25,sigma2_repeat_20d_2lot,2,107.0363,105,2016-07-27,-407.2556
2016-07-27,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,107.0363,105,2016-07-27,-203.6278
2016-07-27,short_call_settlement,2016-06-27,sigma1_weekly_1lot,1,107.0363,105,2016-07-27,-203.6278
2016-07-27,sell_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,107.0363,118,2016-08-26,62.3004
2016-07-27,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,107.0363,118,2016-08-26,31.1502
2016-07-27,sell_short_call,2016-06-27,sigma1_weekly_1lot,1,107.0363,118,2016-08-26,31.1502
2016-08-05,short_call_settlement,2016-02-05,sigma1_weekly_1lot,1,109.0914,111,2016-08-05,0
2016-08-05,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,109.0914,120,2016-09-04,33.6915
2016-08-08,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,108.97,113,2016-08-07,0
2016-08-08,short_call_settlement,2016-02-08,sigma1_weekly_1lot,1,108.97,113,2016-08-07,0
2016-08-08,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,108.97,120,2016-09-07,32.5296
2016-08-08,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,108.97,120,2016-09-07,32.5296
2016-08-10,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,108.942,114,2016-08-10,0
2016-08-10,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,108.942,120,2016-09-09,31.8251
2016-08-19,short_call_settlement,2015-08-21,sigma1_weekly_1lot,1,109.5398,117,2016-08-19,0
2016-08-19,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,109.5398,117,2016-08-19,0
2016-08-19,sell_short_call,2015-08-21,sigma1_weekly_1lot,1,109.5398,120,2016-09-18,36.2433
2016-08-19,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,109.5398,120,2016-09-18,36.2433
2016-08-22,short_call_settlement,2015-08-24,sigma2_first_60d_1lot,1,109.6239,117,2016-08-21,0
2016-08-22,close_short_call,2015-08-21,sigma1_weekly_1lot,1,109.6239,120,2016-09-18,-27.0994
2016-08-22,sell_short_call,2015-08-24,sigma2_first_60d_1lot,1,109.6239,121,2016-09-21,25.724
2016-08-23,close_short_call,2015-08-24,sigma2_first_60d_1lot,1,109.8201,121,2016-09-21,-23.1536
2016-08-24,close_short_call,2015-08-25,sigma2_repeat_20d_2lot,2,109.1101,118,2016-08-26,-0.0001
2016-08-26,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,109.0914,118,2016-08-26,0
2016-08-26,short_call_settlement,2016-06-27,sigma1_weekly_1lot,1,109.0914,118,2016-08-26,0
2016-08-26,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,109.0914,120,2016-09-25,21.898
2016-08-26,sell_short_call,2016-06-27,sigma1_weekly_1lot,1,109.0914,120,2016-09-25,21.898
2016-09-06,short_call_settlement,2016-02-05,sigma1_weekly_1lot,1,110.091,120,2016-09-04,0
2016-09-06,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,110.091,121,2016-10-06,19.7293
2016-09-07,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,110.1564,120,2016-09-07,0
2016-09-07,short_call_settlement,2016-02-08,sigma1_weekly_1lot,1,110.1564,120,2016-09-07,0
2016-09-07,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,110.1564,121,2016-10-07,19.1174
2016-09-07,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,110.1564,121,2016-10-07,19.1174
2016-09-09,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,106.756,120,2016-09-09,0
2016-09-09,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,106.756,117,2016-10-09,20.8557
2016-09-19,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,109.3648,120,2016-09-18,0
2016-09-19,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,109.3648,120,2016-10-19,20.8185
2016-09-26,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,109.8892,120,2016-09-25,0
2016-09-26,short_call_settlement,2016-06-27,sigma1_weekly_1lot,1,109.8892,120,2016-09-25,0
2016-09-26,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,109.8892,121,2016-10-26,18.2402
2016-09-26,sell_short_call,2016-06-27,sigma1_weekly_1lot,1,109.8892,121,2016-10-26,18.2402
2016-10-06,short_call_settlement,2016-02-05,sigma1_weekly_1lot,1,111.1909,121,2016-10-06,0
2016-10-06,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,111.1909,122,2016-11-05,18.5431
2016-10-07,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,110.9475,121,2016-10-07,0
2016-10-07,short_call_settlement,2016-02-08,sigma1_weekly_1lot,1,110.9475,121,2016-10-07,0
2016-10-07,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,110.9475,122,2016-11-06,16.9824
2016-10-07,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,110.9475,122,2016-11-06,16.9824
2016-10-10,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,111.6498,117,2016-10-09,0
2016-10-10,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,111.6498,123,2016-11-09,15.9101
2016-10-19,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,110.3668,120,2016-10-19,0
2016-10-19,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,110.3668,121,2016-11-18,18.9046
2016-10-26,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,110.8632,121,2016-10-26,0
2016-10-26,short_call_settlement,2016-06-27,sigma1_weekly_1lot,1,110.8632,121,2016-10-26,0
2016-10-26,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,110.8632,122,2016-11-25,15.1367
2016-10-26,sell_short_call,2016-06-27,sigma1_weekly_1lot,1,110.8632,122,2016-11-25,15.1367
2016-11-07,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,108.9621,122,2016-11-06,0
2016-11-07,short_call_settlement,2016-02-05,sigma1_weekly_1lot,1,108.9621,122,2016-11-05,0
2016-11-07,short_call_settlement,2016-02-08,sigma1_weekly_1lot,1,108.9621,122,2016-11-06,0
2016-11-07,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,108.9621,120,2016-12-07,15.1973
2016-11-07,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,108.9621,120,2016-12-07,15.1973
2016-11-07,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,108.9621,120,2016-12-07,15.1973
2016-11-09,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,110.1795,123,2016-11-09,0
2016-11-09,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,110.1795,121,2016-12-09,17.0903
2016-11-18,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,109.8705,121,2016-11-18,0
2016-11-18,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,109.8705,121,2016-12-18,14.7431
2016-11-25,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,111.2565,122,2016-11-25,0
2016-11-25,short_call_settlement,2016-06-27,sigma1_weekly_1lot,1,111.2565,122,2016-11-25,0
2016-11-25,sell_short_call,2015-09-28,sigma1_weekly_1lot,1,111.2565,122,2016-12-25,17.8522
2016-11-25,sell_short_call,2016-06-27,sigma1_weekly_1lot,1,111.2565,122,2016-12-25,17.8522
2016-12-07,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,110.8444,120,2016-12-07,0
2016-12-07,short_call_settlement,2016-02-05,sigma1_weekly_1lot,1,110.8444,120,2016-12-07,0
2016-12-07,short_call_settlement,2016-02-08,sigma1_weekly_1lot,1,110.8444,120,2016-12-07,0
2016-12-07,sell_short_call,2016-01-07,sigma1_weekly_1lot,1,110.8444,122,2017-01-06,14.9672
2016-12-07,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,110.8444,122,2017-01-06,14.9672
2016-12-07,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,110.8444,122,2017-01-06,14.9672
2016-12-09,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,111.912,121,2016-12-09,0
2016-12-09,sell_short_call,2016-01-11,sigma1_weekly_1lot,1,111.912,123,2017-01-08,15.7368
2016-12-19,short_call_settlement,2016-01-19,sigma1_weekly_1lot,1,112.7972,121,2016-12-18,0
2016-12-19,sell_short_call,2016-01-19,sigma1_weekly_1lot,1,112.7972,124,2017-01-18,14.0644
2016-12-27,short_call_settlement,2015-09-28,sigma1_weekly_1lot,1,113.4829,122,2016-12-25,0
2016-12-27,short_call_settlement,2016-06-27,sigma1_weekly_1lot,1,113.4829,122,2016-12-25,0
2016-12-27,sell_short_call,2016-06-27,sigma1_weekly_1lot,1,113.4829,125,2017-01-26,12.8273
2017-01-06,short_call_settlement,2016-01-07,sigma1_weekly_1lot,1,114.5254,122,2017-01-06,0
2017-01-06,short_call_settlement,2016-02-05,sigma1_weekly_1lot,1,114.5254,122,2017-01-06,0
2017-01-06,short_call_settlement,2016-02-08,sigma1_weekly_1lot,1,114.5254,122,2017-01-06,0
2017-01-06,sell_short_call,2016-02-05,sigma1_weekly_1lot,1,114.5254,126,2017-02-05,11.4524
2017-01-06,sell_short_call,2016-02-08,sigma1_weekly_1lot,1,114.5254,126,2017-02-05,11.4524
2017-01-09,short_call_settlement,2016-01-11,sigma1_weekly_1lot,1,114.9011,123,2017-01-08,0
